"date","year","month","age_group","gender","race","region","unemployment_rate"
"2023-08-01",2023,8,"35-44","Non-binary","Asian","Midwest",4.11
"2023-08-01",2023,8,"35-44","Non-binary","Asian","West",4.16
"2023-08-01",2023,8,"35-44","Non-binary","Other","Northeast",5.36
"2023-08-01",2023,8,"35-44","Non-binary","Other","South",6.93
"2023-08-01",2023,8,"35-44","Non-binary","Other","Midwest",5.95
"2023-08-01",2023,8,"35-44","Non-binary","Other","West",6.14
"2023-08-01",2023,8,"45-54","Male","White","Northeast",3.51
"2023-08-01",2023,8,"45-54","Male","White","South",4.44
"2023-08-01",2023,8,"45-54","Male","White","Midwest",4.62
"2023-08-01",2023,8,"45-54","Male","White","West",4.12
"2023-08-01",2023,8,"45-54","Male","Black","Northeast",6.94
"2023-08-01",2023,8,"45-54","Male","Black","South",7.97
"2023-08-01",2023,8,"45-54","Male","Black","Midwest",8.1
"2023-08-01",2023,8,"45-54","Male","Black","West",7.05
"2023-08-01",2023,8,"45-54","Male","Hispanic","Northeast",5.5
"2023-08-01",2023,8,"45-54","Male","Hispanic","South",6.92
"2023-08-01",2023,8,"45-54","Male","Hispanic","Midwest",6.4
"2023-08-01",2023,8,"45-54","Male","Hispanic","West",6
"2023-08-01",2023,8,"45-54","Male","Asian","Northeast",3.66
"2023-08-01",2023,8,"45-54","Male","Asian","South",4.08
"2023-08-01",2023,8,"45-54","Male","Asian","Midwest",3.64
"2023-08-01",2023,8,"45-54","Male","Asian","West",4.16
"2023-08-01",2023,8,"45-54","Male","Other","Northeast",5.5
"2023-08-01",2023,8,"45-54","Male","Other","South",5.57
"2023-08-01",2023,8,"45-54","Male","Other","Midwest",5.22
"2023-08-01",2023,8,"45-54","Male","Other","West",5.81
"2023-08-01",2023,8,"45-54","Female","White","Northeast",4.06
"2023-08-01",2023,8,"45-54","Female","White","South",5.28
"2023-08-01",2023,8,"45-54","Female","White","Midwest",4.7
"2023-08-01",2023,8,"45-54","Female","White","West",4.11
"2023-08-01",2023,8,"45-54","Female","Black","Northeast",7.13
"2023-08-01",2023,8,"45-54","Female","Black","South",9.03
"2023-08-01",2023,8,"45-54","Female","Black","Midwest",8.03
"2023-08-01",2023,8,"45-54","Female","Black","West",7.45
"2023-08-01",2023,8,"45-54","Female","Hispanic","Northeast",5.9
"2023-08-01",2023,8,"45-54","Female","Hispanic","South",7.64
"2023-08-01",2023,8,"45-54","Female","Hispanic","Midwest",6.98
"2023-08-01",2023,8,"45-54","Female","Hispanic","West",6.75
"2023-08-01",2023,8,"45-54","Female","Asian","Northeast",4.01
"2023-08-01",2023,8,"45-54","Female","Asian","South",4.4
"2023-08-01",2023,8,"45-54","Female","Asian","Midwest",3.83
"2023-08-01",2023,8,"45-54","Female","Asian","West",3.83
"2023-08-01",2023,8,"45-54","Female","Other","Northeast",5.82
"2023-08-01",2023,8,"45-54","Female","Other","South",6.61
"2023-08-01",2023,8,"45-54","Female","Other","Midwest",5.63
"2023-08-01",2023,8,"45-54","Female","Other","West",5.87
"2023-08-01",2023,8,"45-54","Non-binary","White","Northeast",4.81
"2023-08-01",2023,8,"45-54","Non-binary","White","South",5.64
"2023-08-01",2023,8,"45-54","Non-binary","White","Midwest",4.96
"2023-08-01",2023,8,"45-54","Non-binary","White","West",5.26
"2023-08-01",2023,8,"45-54","Non-binary","Black","Northeast",8.38
"2023-08-01",2023,8,"45-54","Non-binary","Black","South",9.89
"2023-08-01",2023,8,"45-54","Non-binary","Black","Midwest",8.8
"2023-08-01",2023,8,"45-54","Non-binary","Black","West",8.62
"2023-08-01",2023,8,"45-54","Non-binary","Hispanic","Northeast",7.11
"2023-08-01",2023,8,"45-54","Non-binary","Hispanic","South",7.74
"2023-08-01",2023,8,"45-54","Non-binary","Hispanic","Midwest",7.79
"2023-08-01",2023,8,"45-54","Non-binary","Hispanic","West",6.91
"2023-08-01",2023,8,"45-54","Non-binary","Asian","Northeast",4.32
"2023-08-01",2023,8,"45-54","Non-binary","Asian","South",4.74
"2023-08-01",2023,8,"45-54","Non-binary","Asian","Midwest",4.69
"2023-08-01",2023,8,"45-54","Non-binary","Asian","West",4.08
"2023-08-01",2023,8,"45-54","Non-binary","Other","Northeast",5.57
"2023-08-01",2023,8,"45-54","Non-binary","Other","South",6.71
"2023-08-01",2023,8,"45-54","Non-binary","Other","Midwest",6.65
"2023-08-01",2023,8,"45-54","Non-binary","Other","West",6.12
"2023-08-01",2023,8,"55-64","Male","White","Northeast",5.08
"2023-08-01",2023,8,"55-64","Male","White","South",5.7
"2023-08-01",2023,8,"55-64","Male","White","Midwest",5.53
"2023-08-01",2023,8,"55-64","Male","White","West",5.33
"2023-08-01",2023,8,"55-64","Male","Black","Northeast",9.27
"2023-08-01",2023,8,"55-64","Male","Black","South",9.97
"2023-08-01",2023,8,"55-64","Male","Black","Midwest",10.27
"2023-08-01",2023,8,"55-64","Male","Black","West",9.86
"2023-08-01",2023,8,"55-64","Male","Hispanic","Northeast",8
"2023-08-01",2023,8,"55-64","Male","Hispanic","South",8.55
"2023-08-01",2023,8,"55-64","Male","Hispanic","Midwest",8.61
"2023-08-01",2023,8,"55-64","Male","Hispanic","West",7.71
"2023-08-01",2023,8,"55-64","Male","Asian","Northeast",4.34
"2023-08-01",2023,8,"55-64","Male","Asian","South",4.75
"2023-08-01",2023,8,"55-64","Male","Asian","Midwest",4.96
"2023-08-01",2023,8,"55-64","Male","Asian","West",4.76
"2023-08-01",2023,8,"55-64","Male","Other","Northeast",6.55
"2023-08-01",2023,8,"55-64","Male","Other","South",7.86
"2023-08-01",2023,8,"55-64","Male","Other","Midwest",7.52
"2023-08-01",2023,8,"55-64","Male","Other","West",6.78
"2023-08-01",2023,8,"55-64","Female","White","Northeast",5.62
"2023-08-01",2023,8,"55-64","Female","White","South",6.03
"2023-08-01",2023,8,"55-64","Female","White","Midwest",5.94
"2023-08-01",2023,8,"55-64","Female","White","West",5.8
"2023-08-01",2023,8,"55-64","Female","Black","Northeast",9.53
"2023-08-01",2023,8,"55-64","Female","Black","South",11.19
"2023-08-01",2023,8,"55-64","Female","Black","Midwest",10.37
"2023-08-01",2023,8,"55-64","Female","Black","West",9.52
"2023-08-01",2023,8,"55-64","Female","Hispanic","Northeast",7.45
"2023-08-01",2023,8,"55-64","Female","Hispanic","South",9.64
"2023-08-01",2023,8,"55-64","Female","Hispanic","Midwest",8.69
"2023-08-01",2023,8,"55-64","Female","Hispanic","West",8.47
"2023-08-01",2023,8,"55-64","Female","Asian","Northeast",4.74
"2023-08-01",2023,8,"55-64","Female","Asian","South",5.68
"2023-08-01",2023,8,"55-64","Female","Asian","Midwest",5.26
"2023-08-01",2023,8,"55-64","Female","Asian","West",5.01
"2023-08-01",2023,8,"55-64","Female","Other","Northeast",6.8
"2023-08-01",2023,8,"55-64","Female","Other","South",7.81
"2023-08-01",2023,8,"55-64","Female","Other","Midwest",7.48
"2023-08-01",2023,8,"55-64","Female","Other","West",7.34
"2023-08-01",2023,8,"55-64","Non-binary","White","Northeast",5.47
"2023-08-01",2023,8,"55-64","Non-binary","White","South",6.63
"2023-08-01",2023,8,"55-64","Non-binary","White","Midwest",6.12
"2023-08-01",2023,8,"55-64","Non-binary","White","West",5.86
"2023-08-01",2023,8,"55-64","Non-binary","Black","Northeast",9.92
"2023-08-01",2023,8,"55-64","Non-binary","Black","South",12.33
"2023-08-01",2023,8,"55-64","Non-binary","Black","Midwest",11.94
"2023-08-01",2023,8,"55-64","Non-binary","Black","West",11.06
"2023-08-01",2023,8,"55-64","Non-binary","Hispanic","Northeast",8.82
"2023-08-01",2023,8,"55-64","Non-binary","Hispanic","South",10.47
"2023-08-01",2023,8,"55-64","Non-binary","Hispanic","Midwest",9.3
"2023-08-01",2023,8,"55-64","Non-binary","Hispanic","West",8.99
"2023-08-01",2023,8,"55-64","Non-binary","Asian","Northeast",5.01
"2023-08-01",2023,8,"55-64","Non-binary","Asian","South",5.52
"2023-08-01",2023,8,"55-64","Non-binary","Asian","Midwest",5.93
"2023-08-01",2023,8,"55-64","Non-binary","Asian","West",5.8
"2023-08-01",2023,8,"55-64","Non-binary","Other","Northeast",7.68
"2023-08-01",2023,8,"55-64","Non-binary","Other","South",9.08
"2023-08-01",2023,8,"55-64","Non-binary","Other","Midwest",7.9
"2023-08-01",2023,8,"55-64","Non-binary","Other","West",8.2
"2023-09-01",2023,9,"18-24","Male","White","Northeast",8.53
"2023-09-01",2023,9,"18-24","Male","White","South",10.03
"2023-09-01",2023,9,"18-24","Male","White","Midwest",9.14
"2023-09-01",2023,9,"18-24","Male","White","West",8.86
"2023-09-01",2023,9,"18-24","Male","Black","Northeast",14.78
"2023-09-01",2023,9,"18-24","Male","Black","South",17.03
"2023-09-01",2023,9,"18-24","Male","Black","Midwest",16.54
"2023-09-01",2023,9,"18-24","Male","Black","West",15.96
"2023-09-01",2023,9,"18-24","Male","Hispanic","Northeast",12.64
"2023-09-01",2023,9,"18-24","Male","Hispanic","South",14.26
"2023-09-01",2023,9,"18-24","Male","Hispanic","Midwest",14.26
"2023-09-01",2023,9,"18-24","Male","Hispanic","West",13.32
"2023-09-01",2023,9,"18-24","Male","Asian","Northeast",7.08
"2023-09-01",2023,9,"18-24","Male","Asian","South",8.74
"2023-09-01",2023,9,"18-24","Male","Asian","Midwest",8
"2023-09-01",2023,9,"18-24","Male","Asian","West",7.87
"2023-09-01",2023,9,"18-24","Male","Other","Northeast",10.41
"2023-09-01",2023,9,"18-24","Male","Other","South",12.62
"2023-09-01",2023,9,"18-24","Male","Other","Midwest",11.82
"2023-09-01",2023,9,"18-24","Male","Other","West",11.52
"2023-09-01",2023,9,"18-24","Female","White","Northeast",9.08
"2023-09-01",2023,9,"18-24","Female","White","South",10.19
"2023-09-01",2023,9,"18-24","Female","White","Midwest",10.04
"2023-09-01",2023,9,"18-24","Female","White","West",8.81
"2023-09-01",2023,9,"18-24","Female","Black","Northeast",16.2
"2023-09-01",2023,9,"18-24","Female","Black","South",17.97
"2023-09-01",2023,9,"18-24","Female","Black","Midwest",17.69
"2023-09-01",2023,9,"18-24","Female","Black","West",16.4
"2023-09-01",2023,9,"18-24","Female","Hispanic","Northeast",13.43
"2023-09-01",2023,9,"18-24","Female","Hispanic","South",14.85
"2023-09-01",2023,9,"18-24","Female","Hispanic","Midwest",14.17
"2023-09-01",2023,9,"18-24","Female","Hispanic","West",13.96
"2023-09-01",2023,9,"18-24","Female","Asian","Northeast",7.69
"2023-09-01",2023,9,"18-24","Female","Asian","South",9.12
"2023-09-01",2023,9,"18-24","Female","Asian","Midwest",9.13
"2023-09-01",2023,9,"18-24","Female","Asian","West",8.43
"2023-09-01",2023,9,"18-24","Female","Other","Northeast",11.17
"2023-09-01",2023,9,"18-24","Female","Other","South",13.22
"2023-09-01",2023,9,"18-24","Female","Other","Midwest",12.79
"2023-09-01",2023,9,"18-24","Female","Other","West",11.67
"2023-09-01",2023,9,"18-24","Non-binary","White","Northeast",9.41
"2023-09-01",2023,9,"18-24","Non-binary","White","South",11.04
"2023-09-01",2023,9,"18-24","Non-binary","White","Midwest",10.48
"2023-09-01",2023,9,"18-24","Non-binary","White","West",9.7
"2023-09-01",2023,9,"18-24","Non-binary","Black","Northeast",16.98
"2023-09-01",2023,9,"18-24","Non-binary","Black","South",20.18
"2023-09-01",2023,9,"18-24","Non-binary","Black","Midwest",19.02
"2023-09-01",2023,9,"18-24","Non-binary","Black","West",17.88
"2023-09-01",2023,9,"18-24","Non-binary","Hispanic","Northeast",14.48
"2023-09-01",2023,9,"18-24","Non-binary","Hispanic","South",16.41
"2023-09-01",2023,9,"18-24","Non-binary","Hispanic","Midwest",16.03
"2023-09-01",2023,9,"18-24","Non-binary","Hispanic","West",14.88
"2023-09-01",2023,9,"18-24","Non-binary","Asian","Northeast",8.76
"2023-09-01",2023,9,"18-24","Non-binary","Asian","South",9.78
"2023-09-01",2023,9,"18-24","Non-binary","Asian","Midwest",9.55
"2023-09-01",2023,9,"18-24","Non-binary","Asian","West",9.04
"2023-09-01",2023,9,"18-24","Non-binary","Other","Northeast",12.45
"2023-09-01",2023,9,"18-24","Non-binary","Other","South",14.37
"2023-09-01",2023,9,"18-24","Non-binary","Other","Midwest",14.19
"2023-09-01",2023,9,"18-24","Non-binary","Other","West",12.92
"2023-09-01",2023,9,"25-34","Male","White","Northeast",4.61
"2023-09-01",2023,9,"25-34","Male","White","South",4.87
"2023-09-01",2023,9,"25-34","Male","White","Midwest",5.15
"2023-09-01",2023,9,"25-34","Male","White","West",4.87
"2023-09-01",2023,9,"25-34","Male","Black","Northeast",8.7
"2023-09-01",2023,9,"25-34","Male","Black","South",9.22
"2023-09-01",2023,9,"25-34","Male","Black","Midwest",8.9
"2023-09-01",2023,9,"25-34","Male","Black","West",9.14
"2023-09-01",2023,9,"25-34","Male","Hispanic","Northeast",6.58
"2023-09-01",2023,9,"25-34","Male","Hispanic","South",7.54
"2023-09-01",2023,9,"25-34","Male","Hispanic","Midwest",8
"2023-09-01",2023,9,"25-34","Male","Hispanic","West",7.18
"2023-09-01",2023,9,"25-34","Male","Asian","Northeast",4.63
"2023-09-01",2023,9,"25-34","Male","Asian","South",4.83
"2023-09-01",2023,9,"25-34","Male","Asian","Midwest",4.62
"2023-09-01",2023,9,"25-34","Male","Asian","West",4.07
"2023-09-01",2023,9,"25-34","Male","Other","Northeast",6.36
"2023-09-01",2023,9,"25-34","Male","Other","South",6.85
"2023-09-01",2023,9,"25-34","Male","Other","Midwest",6.33
"2023-09-01",2023,9,"25-34","Male","Other","West",6.07
"2023-09-01",2023,9,"25-34","Female","White","Northeast",4.64
"2023-09-01",2023,9,"25-34","Female","White","South",5.87
"2023-09-01",2023,9,"25-34","Female","White","Midwest",5.7
"2023-09-01",2023,9,"25-34","Female","White","West",5.48
"2023-09-01",2023,9,"25-34","Female","Black","Northeast",8.32
"2023-09-01",2023,9,"25-34","Female","Black","South",10.44
"2023-09-01",2023,9,"25-34","Female","Black","Midwest",9.27
"2023-09-01",2023,9,"25-34","Female","Black","West",8.94
"2023-09-01",2023,9,"25-34","Female","Hispanic","Northeast",7.71
"2023-09-01",2023,9,"25-34","Female","Hispanic","South",8.07
"2023-09-01",2023,9,"25-34","Female","Hispanic","Midwest",7.56
"2023-09-01",2023,9,"25-34","Female","Hispanic","West",7.21
"2023-09-01",2023,9,"25-34","Female","Asian","Northeast",4.65
"2023-09-01",2023,9,"25-34","Female","Asian","South",5.01
"2023-09-01",2023,9,"25-34","Female","Asian","Midwest",5.2
"2023-09-01",2023,9,"25-34","Female","Asian","West",4.52
"2023-09-01",2023,9,"25-34","Female","Other","Northeast",6.69
"2023-09-01",2023,9,"25-34","Female","Other","South",7.06
"2023-09-01",2023,9,"25-34","Female","Other","Midwest",6.98
"2023-09-01",2023,9,"25-34","Female","Other","West",6.17
"2023-09-01",2023,9,"25-34","Non-binary","White","Northeast",5.4
"2023-09-01",2023,9,"25-34","Non-binary","White","South",6.47
"2023-09-01",2023,9,"25-34","Non-binary","White","Midwest",6.01
"2023-09-01",2023,9,"25-34","Non-binary","White","West",5.97
"2023-09-01",2023,9,"25-34","Non-binary","Black","Northeast",9.68
"2023-09-01",2023,9,"25-34","Non-binary","Black","South",11.46
"2023-09-01",2023,9,"25-34","Non-binary","Black","Midwest",10.53
"2023-09-01",2023,9,"25-34","Non-binary","Black","West",10.25
"2023-09-01",2023,9,"25-34","Non-binary","Hispanic","Northeast",7.73
"2023-09-01",2023,9,"25-34","Non-binary","Hispanic","South",8.72
"2023-09-01",2023,9,"25-34","Non-binary","Hispanic","Midwest",8.87
"2023-09-01",2023,9,"25-34","Non-binary","Hispanic","West",8.61
"2023-09-01",2023,9,"25-34","Non-binary","Asian","Northeast",5.08
"2023-09-01",2023,9,"25-34","Non-binary","Asian","South",5.41
"2023-09-01",2023,9,"25-34","Non-binary","Asian","Midwest",5.38
"2023-09-01",2023,9,"25-34","Non-binary","Asian","West",4.79
"2023-09-01",2023,9,"25-34","Non-binary","Other","Northeast",6.9
"2023-09-01",2023,9,"25-34","Non-binary","Other","South",8.42
"2023-09-01",2023,9,"25-34","Non-binary","Other","Midwest",7.6
"2023-09-01",2023,9,"25-34","Non-binary","Other","West",7.43
"2023-09-01",2023,9,"35-44","Male","White","Northeast",3.35
"2023-09-01",2023,9,"35-44","Male","White","South",4.18
"2023-09-01",2023,9,"35-44","Male","White","Midwest",4.47
"2023-09-01",2023,9,"35-44","Male","White","West",3.87
"2023-09-01",2023,9,"35-44","Male","Black","Northeast",6.9
"2023-09-01",2023,9,"35-44","Male","Black","South",8.24
"2023-09-01",2023,9,"35-44","Male","Black","Midwest",7.67
"2023-09-01",2023,9,"35-44","Male","Black","West",6.92
"2023-09-01",2023,9,"35-44","Male","Hispanic","Northeast",5.76
"2023-09-01",2023,9,"35-44","Male","Hispanic","South",6.33
"2023-09-01",2023,9,"35-44","Male","Hispanic","Midwest",6.28
"2023-09-01",2023,9,"35-44","Male","Hispanic","West",6.19
"2023-09-01",2023,9,"35-44","Male","Asian","Northeast",3.63
"2023-09-01",2023,9,"35-44","Male","Asian","South",3.97
"2023-09-01",2023,9,"35-44","Male","Asian","Midwest",4.06
"2023-09-01",2023,9,"35-44","Male","Asian","West",3.83
"2023-09-01",2023,9,"35-44","Male","Other","Northeast",4.4
"2023-09-01",2023,9,"35-44","Male","Other","South",5.7
"2023-09-01",2023,9,"35-44","Male","Other","Midwest",5.63
"2023-09-01",2023,9,"35-44","Male","Other","West",5.54
"2023-09-01",2023,9,"35-44","Female","White","Northeast",4.33
"2023-09-01",2023,9,"35-44","Female","White","South",4.42
"2023-09-01",2023,9,"35-44","Female","White","Midwest",4.2
"2023-09-01",2023,9,"35-44","Female","White","West",4.48
"2023-09-01",2023,9,"35-44","Female","Black","Northeast",7.41
"2023-09-01",2023,9,"35-44","Female","Black","South",8.14
"2023-09-01",2023,9,"35-44","Female","Black","Midwest",8.3
"2023-09-01",2023,9,"35-44","Female","Black","West",7.11
"2023-09-01",2023,9,"35-44","Female","Hispanic","Northeast",6.35
"2023-09-01",2023,9,"35-44","Female","Hispanic","South",6.44
"2023-09-01",2023,9,"35-44","Female","Hispanic","Midwest",6.12
"2023-09-01",2023,9,"35-44","Female","Hispanic","West",5.75
"2023-09-01",2023,9,"35-44","Female","Asian","Northeast",3.06
"2023-09-01",2023,9,"35-44","Female","Asian","South",4.34
"2023-09-01",2023,9,"35-44","Female","Asian","Midwest",3.98
"2023-09-01",2023,9,"35-44","Female","Asian","West",4.13
"2023-09-01",2023,9,"35-44","Female","Other","Northeast",5.33
"2023-09-01",2023,9,"35-44","Female","Other","South",6.04
"2023-09-01",2023,9,"35-44","Female","Other","Midwest",5.85
"2023-09-01",2023,9,"35-44","Female","Other","West",5.13
"2023-09-01",2023,9,"35-44","Non-binary","White","Northeast",4.63
"2023-09-01",2023,9,"35-44","Non-binary","White","South",5.08
"2023-09-01",2023,9,"35-44","Non-binary","White","Midwest",4.36
"2023-09-01",2023,9,"35-44","Non-binary","White","West",5
"2023-09-01",2023,9,"35-44","Non-binary","Black","Northeast",7.59
"2023-09-01",2023,9,"35-44","Non-binary","Black","South",9.52
"2023-09-01",2023,9,"35-44","Non-binary","Black","Midwest",8.89
"2023-09-01",2023,9,"35-44","Non-binary","Black","West",8.48
"2023-09-01",2023,9,"35-44","Non-binary","Hispanic","Northeast",6.19
"2023-09-01",2023,9,"35-44","Non-binary","Hispanic","South",7.08
"2023-09-01",2023,9,"35-44","Non-binary","Hispanic","Midwest",7.53
"2023-09-01",2023,9,"35-44","Non-binary","Hispanic","West",6.75
"2023-09-01",2023,9,"35-44","Non-binary","Asian","Northeast",4.04
"2023-09-01",2023,9,"35-44","Non-binary","Asian","South",4.9
"2023-09-01",2023,9,"35-44","Non-binary","Asian","Midwest",4.79
"2023-09-01",2023,9,"35-44","Non-binary","Asian","West",3.63
"2023-09-01",2023,9,"35-44","Non-binary","Other","Northeast",5.72
"2023-09-01",2023,9,"35-44","Non-binary","Other","South",6.17
"2023-09-01",2023,9,"35-44","Non-binary","Other","Midwest",6.23
"2023-09-01",2023,9,"35-44","Non-binary","Other","West",5.62
"2023-09-01",2023,9,"45-54","Male","White","Northeast",4.19
"2023-09-01",2023,9,"45-54","Male","White","South",4.66
"2023-09-01",2023,9,"45-54","Male","White","Midwest",3.96
"2023-09-01",2023,9,"45-54","Male","White","West",3.91
"2023-09-01",2023,9,"45-54","Male","Black","Northeast",7.49
"2023-09-01",2023,9,"45-54","Male","Black","South",8.47
"2023-09-01",2023,9,"45-54","Male","Black","Midwest",8.16
"2023-09-01",2023,9,"45-54","Male","Black","West",7.48
"2023-09-01",2023,9,"45-54","Male","Hispanic","Northeast",6.43
"2023-09-01",2023,9,"45-54","Male","Hispanic","South",7.01
"2023-09-01",2023,9,"45-54","Male","Hispanic","Midwest",7.04
"2023-09-01",2023,9,"45-54","Male","Hispanic","West",6.36
"2023-09-01",2023,9,"45-54","Male","Asian","Northeast",3.64
"2023-09-01",2023,9,"45-54","Male","Asian","South",3.88
"2023-09-01",2023,9,"45-54","Male","Asian","Midwest",4.12
"2023-09-01",2023,9,"45-54","Male","Asian","West",4.19
